market_id,instance,pool_size,num_players,partition_rep,Delta,successful_orders,best_introduced,best_used,has_certified_stable_result
genxml-11.xml|p200|n30|r0|d2,genxml-11.xml,200,30,0,2,1,0,0,True
genxml-11.xml|p200|n30|r0|d3,genxml-11.xml,200,30,0,3,1,0,0,True
genxml-11.xml|p200|n30|r1|d2,genxml-11.xml,200,30,1,2,1,0,0,True
genxml-11.xml|p200|n30|r1|d3,genxml-11.xml,200,30,1,3,1,0,0,True
genxml-11.xml|p500|n20|r0|d2,genxml-11.xml,500,20,0,2,1,0,0,True
genxml-11.xml|p500|n20|r0|d3,genxml-11.xml,500,20,0,3,1,0,0,True
genxml-11.xml|p500|n20|r1|d2,genxml-11.xml,500,20,1,2,1,0,0,True
genxml-11.xml|p500|n20|r1|d3,genxml-11.xml,500,20,1,3,1,0,0,True
genxml-11.xml|p500|n30|r0|d2,genxml-11.xml,500,30,0,2,1,0,0,True
genxml-11.xml|p500|n30|r0|d3,genxml-11.xml,500,30,0,3,1,0,0,True
genxml-11.xml|p500|n30|r1|d2,genxml-11.xml,500,30,1,2,1,0,0,True
genxml-11.xml|p500|n30|r1|d3,genxml-11.xml,500,30,1,3,1,0,0,True
genxml-13.xml|p100|n20|r0|d2,genxml-13.xml,100,20,0,2,1,0,0,True
genxml-13.xml|p100|n20|r0|d3,genxml-13.xml,100,20,0,3,1,0,0,True
genxml-13.xml|p100|n20|r1|d2,genxml-13.xml,100,20,1,2,1,0,0,True
genxml-13.xml|p100|n20|r1|d3,genxml-13.xml,100,20,1,3,1,0,0,True
genxml-13.xml|p100|n30|r0|d2,genxml-13.xml,100,30,0,2,1,0,0,True
genxml-13.xml|p100|n30|r0|d3,genxml-13.xml,100,30,0,3,1,0,0,True
genxml-13.xml|p100|n30|r1|d2,genxml-13.xml,100,30,1,2,1,0,0,True
genxml-13.xml|p100|n30|r1|d3,genxml-13.xml,100,30,1,3,1,0,0,True
genxml-13.xml|p200|n20|r0|d2,genxml-13.xml,200,20,0,2,1,0,0,True
genxml-13.xml|p200|n20|r0|d3,genxml-13.xml,200,20,0,3,1,0,0,True
genxml-13.xml|p200|n20|r1|d2,genxml-13.xml,200,20,1,2,1,0,0,True
genxml-13.xml|p200|n20|r1|d3,genxml-13.xml,200,20,1,3,1,0,0,True
genxml-13.xml|p200|n30|r0|d2,genxml-13.xml,200,30,0,2,1,0,0,True
genxml-13.xml|p200|n30|r0|d3,genxml-13.xml,200,30,0,3,1,0,0,True
genxml-13.xml|p200|n30|r1|d2,genxml-13.xml,200,30,1,2,1,0,0,True
genxml-13.xml|p200|n30|r1|d3,genxml-13.xml,200,30,1,3,1,0,0,True
genxml-13.xml|p500|n20|r0|d2,genxml-13.xml,500,20,0,2,1,0,0,True
genxml-13.xml|p500|n20|r0|d3,genxml-13.xml,500,20,0,3,1,0,0,True
genxml-13.xml|p500|n20|r1|d2,genxml-13.xml,500,20,1,2,1,0,0,True
genxml-13.xml|p500|n20|r1|d3,genxml-13.xml,500,20,1,3,1,0,0,True
genxml-13.xml|p500|n30|r0|d2,genxml-13.xml,500,30,0,2,1,0,0,True
genxml-13.xml|p500|n30|r0|d3,genxml-13.xml,500,30,0,3,1,0,0,True
genxml-13.xml|p500|n30|r1|d2,genxml-13.xml,500,30,1,2,1,0,0,True
genxml-13.xml|p500|n30|r1|d3,genxml-13.xml,500,30,1,3,1,0,0,True
genxml-2.xml|p100|n20|r0|d2,genxml-2.xml,100,20,0,2,1,0,0,True
genxml-2.xml|p100|n20|r0|d3,genxml-2.xml,100,20,0,3,1,0,0,True
genxml-2.xml|p100|n20|r1|d2,genxml-2.xml,100,20,1,2,1,0,0,True
genxml-2.xml|p100|n20|r1|d3,genxml-2.xml,100,20,1,3,1,0,0,True
genxml-2.xml|p100|n30|r0|d2,genxml-2.xml,100,30,0,2,1,0,0,True
genxml-2.xml|p100|n30|r0|d3,genxml-2.xml,100,30,0,3,1,0,0,True
genxml-2.xml|p100|n30|r1|d2,genxml-2.xml,100,30,1,2,1,0,0,True
genxml-2.xml|p100|n30|r1|d3,genxml-2.xml,100,30,1,3,1,0,0,True
genxml-2.xml|p200|n20|r0|d2,genxml-2.xml,200,20,0,2,1,0,0,True
genxml-2.xml|p200|n20|r0|d3,genxml-2.xml,200,20,0,3,1,0,0,True
genxml-2.xml|p200|n20|r1|d2,genxml-2.xml,200,20,1,2,1,0,0,True
genxml-2.xml|p200|n20|r1|d3,genxml-2.xml,200,20,1,3,1,0,0,True
genxml-2.xml|p200|n30|r0|d2,genxml-2.xml,200,30,0,2,1,0,0,True
genxml-2.xml|p200|n30|r0|d3,genxml-2.xml,200,30,0,3,1,0,0,True
genxml-2.xml|p200|n30|r1|d2,genxml-2.xml,200,30,1,2,1,0,0,True
genxml-2.xml|p200|n30|r1|d3,genxml-2.xml,200,30,1,3,1,0,0,True
genxml-2.xml|p500|n20|r0|d2,genxml-2.xml,500,20,0,2,1,0,0,True
genxml-2.xml|p500|n20|r0|d3,genxml-2.xml,500,20,0,3,1,0,0,True
genxml-2.xml|p500|n20|r1|d2,genxml-2.xml,500,20,1,2,1,0,0,True
genxml-2.xml|p500|n20|r1|d3,genxml-2.xml,500,20,1,3,1,0,0,True
genxml-2.xml|p500|n30|r0|d2,genxml-2.xml,500,30,0,2,1,0,0,True
genxml-2.xml|p500|n30|r0|d3,genxml-2.xml,500,30,0,3,1,0,0,True
genxml-2.xml|p500|n30|r1|d2,genxml-2.xml,500,30,1,2,1,0,0,True
genxml-2.xml|p500|n30|r1|d3,genxml-2.xml,500,30,1,3,1,0,0,True
genxml-23.xml|p100|n20|r0|d2,genxml-23.xml,100,20,0,2,1,0,0,True
genxml-23.xml|p100|n20|r0|d3,genxml-23.xml,100,20,0,3,1,0,0,True
genxml-23.xml|p100|n20|r1|d2,genxml-23.xml,100,20,1,2,1,0,0,True
genxml-23.xml|p100|n20|r1|d3,genxml-23.xml,100,20,1,3,1,0,0,True
genxml-23.xml|p100|n30|r0|d2,genxml-23.xml,100,30,0,2,1,0,0,True
genxml-23.xml|p100|n30|r0|d3,genxml-23.xml,100,30,0,3,1,0,0,True
genxml-23.xml|p100|n30|r1|d2,genxml-23.xml,100,30,1,2,1,0,0,True
genxml-23.xml|p100|n30|r1|d3,genxml-23.xml,100,30,1,3,1,0,0,True
genxml-23.xml|p200|n20|r0|d2,genxml-23.xml,200,20,0,2,1,0,0,True
genxml-23.xml|p200|n20|r0|d3,genxml-23.xml,200,20,0,3,1,0,0,True
genxml-23.xml|p200|n20|r1|d2,genxml-23.xml,200,20,1,2,1,0,0,True
genxml-23.xml|p200|n20|r1|d3,genxml-23.xml,200,20,1,3,1,0,0,True
genxml-23.xml|p200|n30|r0|d2,genxml-23.xml,200,30,0,2,1,0,0,True
genxml-23.xml|p200|n30|r0|d3,genxml-23.xml,200,30,0,3,1,0,0,True
genxml-23.xml|p200|n30|r1|d2,genxml-23.xml,200,30,1,2,1,0,0,True
genxml-23.xml|p200|n30|r1|d3,genxml-23.xml,200,30,1,3,1,0,0,True
genxml-23.xml|p500|n20|r0|d2,genxml-23.xml,500,20,0,2,1,0,0,True
genxml-23.xml|p500|n20|r0|d3,genxml-23.xml,500,20,0,3,1,0,0,True
genxml-23.xml|p500|n20|r1|d2,genxml-23.xml,500,20,1,2,1,0,0,True
genxml-23.xml|p500|n20|r1|d3,genxml-23.xml,500,20,1,3,1,0,0,True
genxml-23.xml|p500|n30|r0|d2,genxml-23.xml,500,30,0,2,1,0,0,True
genxml-23.xml|p500|n30|r0|d3,genxml-23.xml,500,30,0,3,1,0,0,True
genxml-23.xml|p500|n30|r1|d2,genxml-23.xml,500,30,1,2,1,0,0,True
genxml-23.xml|p500|n30|r1|d3,genxml-23.xml,500,30,1,3,1,0,0,True
genxml-24.xml|p100|n20|r0|d2,genxml-24.xml,100,20,0,2,1,0,0,True
genxml-24.xml|p100|n20|r0|d3,genxml-24.xml,100,20,0,3,1,0,0,True
genxml-24.xml|p100|n20|r1|d2,genxml-24.xml,100,20,1,2,1,0,0,True
genxml-24.xml|p100|n20|r1|d3,genxml-24.xml,100,20,1,3,1,0,0,True
genxml-24.xml|p100|n30|r0|d2,genxml-24.xml,100,30,0,2,1,0,0,True
genxml-24.xml|p100|n30|r0|d3,genxml-24.xml,100,30,0,3,1,0,0,True
genxml-24.xml|p100|n30|r1|d2,genxml-24.xml,100,30,1,2,1,0,0,True
genxml-24.xml|p100|n30|r1|d3,genxml-24.xml,100,30,1,3,1,0,0,True
genxml-24.xml|p200|n20|r0|d2,genxml-24.xml,200,20,0,2,1,0,0,True
genxml-24.xml|p200|n20|r0|d3,genxml-24.xml,200,20,0,3,1,0,0,True
genxml-24.xml|p200|n20|r1|d2,genxml-24.xml,200,20,1,2,1,0,0,True
genxml-24.xml|p200|n20|r1|d3,genxml-24.xml,200,20,1,3,1,0,0,True
genxml-24.xml|p200|n30|r0|d2,genxml-24.xml,200,30,0,2,1,0,0,True
genxml-24.xml|p200|n30|r0|d3,genxml-24.xml,200,30,0,3,1,0,0,True
genxml-24.xml|p200|n30|r1|d2,genxml-24.xml,200,30,1,2,1,0,0,True
genxml-24.xml|p200|n30|r1|d3,genxml-24.xml,200,30,1,3,1,0,0,True
genxml-24.xml|p500|n20|r0|d2,genxml-24.xml,500,20,0,2,1,0,0,True
genxml-24.xml|p500|n20|r0|d3,genxml-24.xml,500,20,0,3,1,0,0,True
genxml-24.xml|p500|n20|r1|d2,genxml-24.xml,500,20,1,2,1,0,0,True
genxml-24.xml|p500|n20|r1|d3,genxml-24.xml,500,20,1,3,1,0,0,True
genxml-24.xml|p500|n30|r0|d2,genxml-24.xml,500,30,0,2,1,0,0,True
genxml-24.xml|p500|n30|r0|d3,genxml-24.xml,500,30,0,3,1,0,0,True
genxml-24.xml|p500|n30|r1|d2,genxml-24.xml,500,30,1,2,1,0,0,True
genxml-24.xml|p500|n30|r1|d3,genxml-24.xml,500,30,1,3,1,0,0,True
genxml-25.xml|p100|n20|r0|d2,genxml-25.xml,100,20,0,2,1,0,0,True
genxml-25.xml|p100|n20|r0|d3,genxml-25.xml,100,20,0,3,1,0,0,True
genxml-25.xml|p100|n20|r1|d2,genxml-25.xml,100,20,1,2,1,0,0,True
genxml-25.xml|p100|n20|r1|d3,genxml-25.xml,100,20,1,3,1,0,0,True
genxml-25.xml|p100|n30|r0|d2,genxml-25.xml,100,30,0,2,1,0,0,True
genxml-25.xml|p100|n30|r0|d3,genxml-25.xml,100,30,0,3,1,0,0,True
genxml-25.xml|p100|n30|r1|d2,genxml-25.xml,100,30,1,2,1,0,0,True
genxml-25.xml|p100|n30|r1|d3,genxml-25.xml,100,30,1,3,1,0,0,True
genxml-25.xml|p200|n20|r0|d2,genxml-25.xml,200,20,0,2,1,0,0,True
genxml-25.xml|p200|n20|r0|d3,genxml-25.xml,200,20,0,3,1,0,0,True
genxml-25.xml|p200|n20|r1|d2,genxml-25.xml,200,20,1,2,1,0,0,True
genxml-25.xml|p200|n20|r1|d3,genxml-25.xml,200,20,1,3,1,0,0,True
genxml-25.xml|p200|n30|r0|d2,genxml-25.xml,200,30,0,2,1,0,0,True
genxml-25.xml|p200|n30|r0|d3,genxml-25.xml,200,30,0,3,1,0,0,True
genxml-25.xml|p200|n30|r1|d2,genxml-25.xml,200,30,1,2,1,0,0,True
genxml-25.xml|p200|n30|r1|d3,genxml-25.xml,200,30,1,3,1,0,0,True
genxml-25.xml|p500|n20|r0|d2,genxml-25.xml,500,20,0,2,1,0,0,True
genxml-25.xml|p500|n20|r0|d3,genxml-25.xml,500,20,0,3,1,0,0,True
genxml-25.xml|p500|n20|r1|d2,genxml-25.xml,500,20,1,2,1,0,0,True
genxml-25.xml|p500|n20|r1|d3,genxml-25.xml,500,20,1,3,1,0,0,True
genxml-25.xml|p500|n30|r0|d2,genxml-25.xml,500,30,0,2,1,0,0,True
genxml-25.xml|p500|n30|r0|d3,genxml-25.xml,500,30,0,3,1,0,0,True
genxml-25.xml|p500|n30|r1|d2,genxml-25.xml,500,30,1,2,1,0,0,True
genxml-25.xml|p500|n30|r1|d3,genxml-25.xml,500,30,1,3,1,0,0,True
genxml-27.xml|p100|n20|r0|d2,genxml-27.xml,100,20,0,2,1,0,0,True
genxml-27.xml|p100|n20|r0|d3,genxml-27.xml,100,20,0,3,1,0,0,True
genxml-27.xml|p100|n20|r1|d2,genxml-27.xml,100,20,1,2,1,0,0,True
genxml-27.xml|p100|n20|r1|d3,genxml-27.xml,100,20,1,3,1,0,0,True
genxml-27.xml|p100|n30|r0|d2,genxml-27.xml,100,30,0,2,1,0,0,True
genxml-27.xml|p100|n30|r0|d3,genxml-27.xml,100,30,0,3,1,0,0,True
genxml-27.xml|p100|n30|r1|d2,genxml-27.xml,100,30,1,2,1,0,0,True
genxml-27.xml|p100|n30|r1|d3,genxml-27.xml,100,30,1,3,1,0,0,True
genxml-27.xml|p200|n20|r0|d2,genxml-27.xml,200,20,0,2,1,0,0,True
genxml-27.xml|p200|n20|r0|d3,genxml-27.xml,200,20,0,3,1,0,0,True
genxml-27.xml|p200|n20|r1|d2,genxml-27.xml,200,20,1,2,1,0,0,True
genxml-27.xml|p200|n20|r1|d3,genxml-27.xml,200,20,1,3,1,0,0,True
genxml-27.xml|p200|n30|r0|d2,genxml-27.xml,200,30,0,2,1,0,0,True
genxml-27.xml|p200|n30|r0|d3,genxml-27.xml,200,30,0,3,1,0,0,True
genxml-27.xml|p200|n30|r1|d2,genxml-27.xml,200,30,1,2,1,0,0,True
genxml-27.xml|p200|n30|r1|d3,genxml-27.xml,200,30,1,3,1,0,0,True
genxml-27.xml|p500|n20|r0|d2,genxml-27.xml,500,20,0,2,1,0,0,True
genxml-27.xml|p500|n20|r0|d3,genxml-27.xml,500,20,0,3,1,0,0,True
genxml-27.xml|p500|n20|r1|d2,genxml-27.xml,500,20,1,2,1,0,0,True
genxml-27.xml|p500|n20|r1|d3,genxml-27.xml,500,20,1,3,1,0,0,True
genxml-27.xml|p500|n30|r0|d2,genxml-27.xml,500,30,0,2,1,0,0,True
genxml-27.xml|p500|n30|r0|d3,genxml-27.xml,500,30,0,3,1,0,0,True
genxml-27.xml|p500|n30|r1|d2,genxml-27.xml,500,30,1,2,1,0,0,True
genxml-27.xml|p500|n30|r1|d3,genxml-27.xml,500,30,1,3,1,0,0,True
genxml-36.xml|p100|n20|r0|d2,genxml-36.xml,100,20,0,2,1,0,0,True
genxml-36.xml|p100|n20|r0|d3,genxml-36.xml,100,20,0,3,1,0,0,True
genxml-36.xml|p100|n20|r1|d2,genxml-36.xml,100,20,1,2,1,0,0,True
genxml-36.xml|p100|n20|r1|d3,genxml-36.xml,100,20,1,3,1,0,0,True
genxml-36.xml|p100|n30|r0|d2,genxml-36.xml,100,30,0,2,1,0,0,True
genxml-36.xml|p100|n30|r0|d3,genxml-36.xml,100,30,0,3,1,0,0,True
genxml-36.xml|p100|n30|r1|d2,genxml-36.xml,100,30,1,2,1,0,0,True
genxml-36.xml|p100|n30|r1|d3,genxml-36.xml,100,30,1,3,1,0,0,True
genxml-36.xml|p200|n20|r0|d2,genxml-36.xml,200,20,0,2,1,0,0,True
genxml-36.xml|p200|n20|r0|d3,genxml-36.xml,200,20,0,3,1,0,0,True
genxml-36.xml|p200|n20|r1|d2,genxml-36.xml,200,20,1,2,1,0,0,True
genxml-36.xml|p200|n20|r1|d3,genxml-36.xml,200,20,1,3,1,0,0,True
genxml-36.xml|p200|n30|r0|d2,genxml-36.xml,200,30,0,2,1,0,0,True
genxml-36.xml|p200|n30|r0|d3,genxml-36.xml,200,30,0,3,1,0,0,True
genxml-36.xml|p200|n30|r1|d2,genxml-36.xml,200,30,1,2,1,0,0,True
genxml-36.xml|p200|n30|r1|d3,genxml-36.xml,200,30,1,3,1,0,0,True
genxml-36.xml|p500|n20|r0|d2,genxml-36.xml,500,20,0,2,1,0,0,True
genxml-36.xml|p500|n20|r0|d3,genxml-36.xml,500,20,0,3,1,0,0,True
genxml-36.xml|p500|n20|r1|d2,genxml-36.xml,500,20,1,2,1,0,0,True
genxml-36.xml|p500|n20|r1|d3,genxml-36.xml,500,20,1,3,1,0,0,True
genxml-36.xml|p500|n30|r0|d2,genxml-36.xml,500,30,0,2,1,0,0,True
genxml-36.xml|p500|n30|r0|d3,genxml-36.xml,500,30,0,3,1,0,0,True
genxml-36.xml|p500|n30|r1|d2,genxml-36.xml,500,30,1,2,1,0,0,True
genxml-36.xml|p500|n30|r1|d3,genxml-36.xml,500,30,1,3,1,0,0,True
genxml-37.xml|p100|n20|r0|d2,genxml-37.xml,100,20,0,2,1,0,0,True
genxml-37.xml|p100|n20|r0|d3,genxml-37.xml,100,20,0,3,1,0,0,True
genxml-37.xml|p100|n20|r1|d2,genxml-37.xml,100,20,1,2,1,0,0,True
genxml-37.xml|p100|n20|r1|d3,genxml-37.xml,100,20,1,3,1,0,0,True
genxml-37.xml|p100|n30|r0|d2,genxml-37.xml,100,30,0,2,1,0,0,True
genxml-37.xml|p100|n30|r0|d3,genxml-37.xml,100,30,0,3,3,1,1,True
genxml-37.xml|p100|n30|r1|d2,genxml-37.xml,100,30,1,2,1,0,0,True
genxml-37.xml|p100|n30|r1|d3,genxml-37.xml,100,30,1,3,1,0,0,True
genxml-37.xml|p200|n20|r0|d2,genxml-37.xml,200,20,0,2,1,0,0,True
genxml-37.xml|p200|n20|r0|d3,genxml-37.xml,200,20,0,3,1,0,0,True
genxml-37.xml|p200|n20|r1|d2,genxml-37.xml,200,20,1,2,1,0,0,True
genxml-37.xml|p200|n20|r1|d3,genxml-37.xml,200,20,1,3,1,0,0,True
genxml-37.xml|p200|n30|r0|d2,genxml-37.xml,200,30,0,2,1,0,0,True
genxml-37.xml|p200|n30|r0|d3,genxml-37.xml,200,30,0,3,1,0,0,True
genxml-37.xml|p200|n30|r1|d2,genxml-37.xml,200,30,1,2,1,0,0,True
genxml-37.xml|p200|n30|r1|d3,genxml-37.xml,200,30,1,3,1,0,0,True
genxml-37.xml|p500|n20|r0|d2,genxml-37.xml,500,20,0,2,1,0,0,True
genxml-37.xml|p500|n20|r0|d3,genxml-37.xml,500,20,0,3,1,0,0,True
genxml-37.xml|p500|n20|r1|d2,genxml-37.xml,500,20,1,2,1,0,0,True
genxml-37.xml|p500|n20|r1|d3,genxml-37.xml,500,20,1,3,1,0,0,True
genxml-37.xml|p500|n30|r0|d2,genxml-37.xml,500,30,0,2,1,0,0,True
genxml-37.xml|p500|n30|r0|d3,genxml-37.xml,500,30,0,3,1,0,0,True
genxml-37.xml|p500|n30|r1|d2,genxml-37.xml,500,30,1,2,1,0,0,True
genxml-37.xml|p500|n30|r1|d3,genxml-37.xml,500,30,1,3,1,0,0,True
genxml-39.xml|p100|n20|r0|d2,genxml-39.xml,100,20,0,2,1,0,0,True
genxml-39.xml|p100|n20|r0|d3,genxml-39.xml,100,20,0,3,1,0,0,True
genxml-39.xml|p100|n20|r1|d2,genxml-39.xml,100,20,1,2,1,0,0,True
genxml-39.xml|p100|n20|r1|d3,genxml-39.xml,100,20,1,3,1,0,0,True
genxml-39.xml|p100|n30|r0|d2,genxml-39.xml,100,30,0,2,1,0,0,True
genxml-39.xml|p100|n30|r0|d3,genxml-39.xml,100,30,0,3,1,0,0,True
genxml-39.xml|p100|n30|r1|d2,genxml-39.xml,100,30,1,2,1,0,0,True
genxml-39.xml|p100|n30|r1|d3,genxml-39.xml,100,30,1,3,1,0,0,True
genxml-39.xml|p200|n20|r0|d2,genxml-39.xml,200,20,0,2,1,0,0,True
genxml-39.xml|p200|n20|r0|d3,genxml-39.xml,200,20,0,3,1,0,0,True
genxml-39.xml|p200|n20|r1|d2,genxml-39.xml,200,20,1,2,1,0,0,True
genxml-39.xml|p200|n20|r1|d3,genxml-39.xml,200,20,1,3,1,0,0,True
genxml-39.xml|p200|n30|r0|d2,genxml-39.xml,200,30,0,2,1,0,0,True
genxml-39.xml|p200|n30|r0|d3,genxml-39.xml,200,30,0,3,1,0,0,True
genxml-39.xml|p200|n30|r1|d2,genxml-39.xml,200,30,1,2,1,0,0,True
genxml-39.xml|p200|n30|r1|d3,genxml-39.xml,200,30,1,3,1,0,0,True
genxml-39.xml|p500|n20|r0|d2,genxml-39.xml,500,20,0,2,1,0,0,True
genxml-39.xml|p500|n20|r0|d3,genxml-39.xml,500,20,0,3,1,0,0,True
genxml-39.xml|p500|n20|r1|d2,genxml-39.xml,500,20,1,2,1,0,0,True
genxml-39.xml|p500|n20|r1|d3,genxml-39.xml,500,20,1,3,1,0,0,True
genxml-39.xml|p500|n30|r0|d2,genxml-39.xml,500,30,0,2,1,0,0,True
genxml-39.xml|p500|n30|r0|d3,genxml-39.xml,500,30,0,3,1,0,0,True
genxml-39.xml|p500|n30|r1|d2,genxml-39.xml,500,30,1,2,1,0,0,True
genxml-39.xml|p500|n30|r1|d3,genxml-39.xml,500,30,1,3,1,0,0,True
genxml-4.xml|p100|n20|r0|d2,genxml-4.xml,100,20,0,2,1,0,0,True
genxml-4.xml|p100|n20|r0|d3,genxml-4.xml,100,20,0,3,1,0,0,True
genxml-4.xml|p100|n20|r1|d2,genxml-4.xml,100,20,1,2,1,0,0,True
genxml-4.xml|p100|n20|r1|d3,genxml-4.xml,100,20,1,3,1,0,0,True
genxml-4.xml|p100|n30|r0|d2,genxml-4.xml,100,30,0,2,1,0,0,True
genxml-4.xml|p100|n30|r0|d3,genxml-4.xml,100,30,0,3,1,0,0,True
genxml-4.xml|p100|n30|r1|d2,genxml-4.xml,100,30,1,2,1,0,0,True
genxml-4.xml|p100|n30|r1|d3,genxml-4.xml,100,30,1,3,1,0,0,True
genxml-4.xml|p200|n20|r0|d2,genxml-4.xml,200,20,0,2,1,0,0,True
genxml-4.xml|p200|n20|r0|d3,genxml-4.xml,200,20,0,3,1,0,0,True
genxml-4.xml|p200|n20|r1|d2,genxml-4.xml,200,20,1,2,1,0,0,True
genxml-4.xml|p200|n20|r1|d3,genxml-4.xml,200,20,1,3,1,0,0,True
genxml-4.xml|p200|n30|r0|d2,genxml-4.xml,200,30,0,2,1,0,0,True
genxml-4.xml|p200|n30|r0|d3,genxml-4.xml,200,30,0,3,1,0,0,True
genxml-4.xml|p200|n30|r1|d2,genxml-4.xml,200,30,1,2,1,0,0,True
genxml-4.xml|p200|n30|r1|d3,genxml-4.xml,200,30,1,3,1,0,0,True
genxml-4.xml|p500|n20|r0|d2,genxml-4.xml,500,20,0,2,1,0,0,True
genxml-4.xml|p500|n20|r0|d3,genxml-4.xml,500,20,0,3,1,0,0,True
genxml-4.xml|p500|n20|r1|d2,genxml-4.xml,500,20,1,2,1,0,0,True
genxml-4.xml|p500|n20|r1|d3,genxml-4.xml,500,20,1,3,1,0,0,True
genxml-4.xml|p500|n30|r0|d2,genxml-4.xml,500,30,0,2,1,0,0,True
genxml-4.xml|p500|n30|r0|d3,genxml-4.xml,500,30,0,3,1,0,0,True
genxml-4.xml|p500|n30|r1|d2,genxml-4.xml,500,30,1,2,1,0,0,True
genxml-4.xml|p500|n30|r1|d3,genxml-4.xml,500,30,1,3,1,0,0,True
genxml-46.xml|p100|n20|r0|d2,genxml-46.xml,100,20,0,2,1,0,0,True
genxml-46.xml|p100|n20|r0|d3,genxml-46.xml,100,20,0,3,1,0,0,True
genxml-46.xml|p100|n20|r1|d2,genxml-46.xml,100,20,1,2,1,0,0,True
genxml-46.xml|p100|n20|r1|d3,genxml-46.xml,100,20,1,3,1,0,0,True
genxml-46.xml|p100|n30|r0|d2,genxml-46.xml,100,30,0,2,1,0,0,True
genxml-46.xml|p100|n30|r0|d3,genxml-46.xml,100,30,0,3,1,0,0,True
genxml-46.xml|p100|n30|r1|d2,genxml-46.xml,100,30,1,2,1,0,0,True
genxml-46.xml|p100|n30|r1|d3,genxml-46.xml,100,30,1,3,1,0,0,True
genxml-46.xml|p200|n20|r0|d2,genxml-46.xml,200,20,0,2,1,0,0,True
genxml-46.xml|p200|n20|r0|d3,genxml-46.xml,200,20,0,3,1,0,0,True
genxml-46.xml|p200|n20|r1|d2,genxml-46.xml,200,20,1,2,1,0,0,True
genxml-46.xml|p200|n20|r1|d3,genxml-46.xml,200,20,1,3,1,0,0,True
genxml-46.xml|p200|n30|r0|d2,genxml-46.xml,200,30,0,2,1,0,0,True
genxml-46.xml|p200|n30|r0|d3,genxml-46.xml,200,30,0,3,1,0,0,True
